a,p,e,u,w,Edot,Ldot,EdotH,EdotI,LdotH,LdotI,timing,job
0.99,1.633774745075192,0.2440175210280533,0.0002467198171342,0.9879583809693737,0.09968204644037619,0.25998755157494075,-0.008744464732193383,0.10842651117256968,-0.022763174635138547,0.28275072621008185,12982.632743887603,4.0
0.99,1.6364002256762382,0.2469336639666352,0.0002467198171342,0.9938441702975689,0.09977494854269961,0.26008779725978043,-0.008738706402403639,0.10851365494510334,-0.022734991033648285,0.28282278829342966,7231.59280327498,3.0
0.99,1.6381690621064975,0.2488938441303909,0.0002467198171342,0.99778098230154,0.09983744722807014,0.26015549565111923,-0.008734789146475295,0.10857223637454506,-0.02271596729652738,0.28287146294764853,9119.53410465899,2.0
0.99,1.639059071031231,0.24987878567605346,0.0002467198171342,0.9997532801828658,0.09986886448335437,0.2601896020219665,-0.008732806796632993,0.10860167127998743,-0.022706384652257626,0.28289598667422294,9498.453547055018,1.0
0.99,1.454598021520196,1.5221166589303682e-08,0.002219017698460002,0.0002467198171342,0.09173524289834888,0.2517529641673424,-0.008716056560899903,0.10045129945924872,-0.023919848094676552,0.2756728122620187,14.568789476063102,99.0
0.99,1.454598611113752,1.2312929770687956e-06,0.002219017698460002,0.002219017698460002,0.09173517252274815,0.25175286872622205,-0.008716049718447916,0.10045122224119608,-0.02391983859882496,0.27567270732504673,27.448140483000316,98.0
0.99,1.4546026084207782,9.475738428990455e-06,0.002219017698460002,0.006155829702431115,0.09173473457941099,0.2517523055537462,-0.008716005879374749,0.10045074045878562,-0.023919778973623722,0.2756720845273697,37.056006487924606,97.0
0.99,1.4546155953841151,3.6258483524855745e-05,0.002219017698460002,0.012041619030626283,0.09173346576014287,0.2517506744802133,-0.00871587880882192,0.10044934456896472,-0.02391960611641378,0.2756702805966278,58.12259672093205,96.0
0.99,1.4546458134493676,9.855962248153419e-05,0.002219017698460002,0.019853157161528467,0.0917311624520375,0.25174771267830676,-0.00871564799975211,0.1004468104517894,-0.02391929186131108,0.2756670045396181,78.5922213739832,95.0
0.99,1.4547040173453374,0.00021849295188618303,0.002219017698460002,0.029559615522887273,0.09172824125175491,0.25174395379434256,-0.008715354644642423,0.10044359589639684,-0.023918891305670945,0.2756628451000127,114.38596219313331,94.0
0.99,1.4548032981114345,0.0004228660722796776,0.002219017698460002,0.04112268715800943,0.09172568756377854,0.25174065620523334,-0.008715096218370482,0.10044078378214924,-0.023918534505927177,0.2756591907111602,142.41918597184122,93.0
